5995	9905
5993	9737
5993	9861
5993	9682
5993	10020
5992	9885
5991	9982
5991	9790
5990	9905
5989	9682
5988	9622
5987	9707
5987	9715
5986	9629
5986	9629
5986	9622
5985	9568
5985	9568
5985	9610
5985	9568
5985	9568
5985	9745
5984	9905
5983	9890
5983	9903
5983	9903
5983	9903
5983	9903
5983	9903
5983	9903
5983	9903
5983	9890
5983	9903
5982	9903
5982	9903
5982	9903
5982	9903
5982	9903
5982	9903
5982	9903
5982	9903
5982	9903
5982	9903
5981	10024
5981	10024
5981	10024
5981	10024
5981	10024
5981	10024
5981	10024
5981	10024
5981	9555
5981	10022
5980	9802
5980	9555
5980	9802
5980	9905
5979	9885
5978	9999
5977	9622
5976	9907
5976	9907
5976	9587
5975	9903
5975	9903
5975	10049
5975	9903
5975	9665
5975	10049
5975	9665
5975	10049
5974	10093
5974	9622
5973	9812
5973	9903
5973	9903
5973	9665
5973	9903
5972	10020
5972	9858
5972	9682
5972	9587
5972	9629
6008	9903
6008	9903
6008	9903
6007	9903
6007	9903
6007	9880
6007	9880
6007	9885
6006	9903
6006	9903
6006	9903
6006	9903
6006	9903
6006	9903
6006	9903
6006	9903
6006	9903
6006	9903
6004	9903
6004	9812
6004	10049
6005	9903
6005	9903
6005	9903
6005	9903
6005	9745
6005	9903
6005	9745
6005	9745
6005	9745
6005	9745
6003	9903
6003	9903
6003	9903
6003	9903
6003	9903
6003	10020
6003	9903
6003	9903
6003	9812
6002	9903
6002	9903
6002	9903
6002	9903
6002	9903
6002	9903
6002	9903
6002	10009
6002	9665
6002	9967
6001	9903
6001	9967
6001	9903
6001	9663
6001	9890
6001	9742
6001	9880
6000	9903
6000	9903
6000	9665
6000	9903
6000	9903
6000	9890
6000	9665
6000	9903
6000	9750
6000	9890
5999	9663
5999	9952
5999	9903
5999	9890
5999	9903
5999	10049
5998	9790
5998	9790
5998	9903
5998	9903
5998	9903
5998	9903
5998	9790
5998	9763
5997	9903
5997	9880
5997	9968
5997	9903
5997	9967
5997	10049
6018	9885
6017	9885
6017	9745
6017	9568
6016	9885
6016	9885
6016	9745
6016	9885
6016	9745
6016	9978
6015	9780
6015	10024
6015	9568
6015	9978
6015	9745
6014	9745
6014	9568
6014	9568
6014	9568
6014	9568
6013	9555
6012	9885
6011	9568
6011	9745
6010	9745
6009	9885
6056	9903
6056	9966
6056	9592
6056	9863
6053	9794
6053	9903
6053	9837
6052	9903
6052	9903
6052	9885
6052	9885
6051	9903
6051	9880
6051	9903
6051	9903
6051	9570
6051	9890
6051	9570
6051	9570
6051	9570
6051	9763
6050	9750
6050	9750
6050	9903
6050	9555
6050	9890
6048	9890
6048	9890
6048	9903
6048	9890
6048	9903
6048	9903
6048	9903
6048	9903
6048	9903
6048	9903
6047	9841
6046	9903
6046	9903
6046	9903
